row_id,num_sold
31830,334
31831,592
31832,170
31833,581
31834,1035
31835,295
31836,235
31837,419
31838,119
31839,411
31840,731
31841,207
31842,203
31843,364
31844,102
31845,356
31846,629
31847,180
31848,334
31849,592
31850,170
31851,581
31852,1035
31853,295
31854,235
31855,419
31856,119
31857,411
31858,731
31859,207
31860,203
31861,364
31862,102
31863,356
31864,629
31865,180
31866,334
31867,592
31868,170
31869,581
31870,1035
31871,295
31872,235
31873,419
31874,119
31875,411
31876,731
31877,207
31878,203
31879,364
31880,102
31881,356
31882,629
31883,180
31884,334
31885,592
31886,170
31887,581
31888,1035
31889,295
31890,235
31891,419
31892,119
31893,411
31894,731
31895,207
31896,203
31897,364
31898,102
31899,356
31900,629
31901,180
31902,334
31903,592
31904,170
31905,581
31906,1035
31907,295
31908,235
31909,419
31910,119
31911,411
31912,731
31913,207
31914,203
31915,364
31916,102
31917,356
31918,629
31919,180
31920,334
31921,592
31922,170
31923,581
31924,1035
31925,295
31926,235
31927,419
31928,119
31929,411
31930,731
31931,207
31932,203
31933,364
31934,102
31935,356
31936,629
31937,180
31938,334
31939,592
31940,170
31941,581
31942,1035
31943,295
31944,235
31945,419
31946,119
31947,411
31948,731
31949,207
31950,203
31951,364
31952,102
31953,356
31954,629
31955,180
31956,334
31957,592
31958,170
31959,581
31960,1035
31961,295
31962,235
31963,419
31964,119
31965,411
31966,731
31967,207
31968,203
31969,364
31970,102
31971,356
31972,629
31973,180
31974,334
31975,592
31976,170
31977,581
31978,1035
31979,295
31980,235
31981,419
31982,119
31983,411
31984,731
31985,207
31986,203
31987,364
31988,102
31989,356
31990,629
31991,180
31992,334
31993,592
31994,170
31995,581
31996,1035
31997,295
31998,235
31999,419
32000,119
32001,411
32002,731
32003,207
32004,203
32005,364
32006,102
32007,356
32008,629
32009,180
32010,334
32011,592
32012,170
32013,581
32014,1035
32015,295
32016,235
32017,419
32018,119
32019,411
32020,731
32021,207
32022,203
32023,364
32024,102
32025,356
32026,629
32027,180
32028,334
32029,592
32030,170
32031,581
32032,1035
32033,295
32034,235
32035,419
32036,119
32037,411
32038,731
32039,207
32040,203
32041,364
32042,102
32043,356
32044,629
32045,180
32046,334
32047,592
32048,170
32049,581
32050,1035
32051,295
32052,235
32053,419
32054,119
32055,411
32056,731
32057,207
32058,203
32059,364
32060,102
32061,356
32062,629
32063,180
32064,334
32065,592
32066,170
32067,581
32068,1035
32069,295
32070,235
32071,419
32072,119
32073,411
32074,731
32075,207
32076,203
32077,364
32078,102
32079,356
32080,629
32081,180
32082,334
32083,592
32084,170
32085,581
32086,1035
32087,295
32088,235
32089,419
32090,119
32091,411
32092,731
32093,207
32094,203
32095,364
32096,102
32097,356
32098,629
32099,180
32100,334
32101,592
32102,170
32103,581
32104,1035
32105,295
32106,235
32107,419
32108,119
32109,411
32110,731
32111,207
32112,203
32113,364
32114,102
32115,356
32116,629
32117,180
32118,334
32119,592
32120,170
32121,581
32122,1035
32123,295
32124,235
32125,419
32126,119
32127,411
32128,731
32129,207
32130,203
32131,364
32132,102
32133,356
32134,629
32135,180
32136,334
32137,592
32138,170
32139,581
32140,1035
32141,295
32142,235
32143,419
32144,119
32145,411
32146,731
32147,207
32148,203
32149,364
32150,102
32151,356
32152,629
32153,180
32154,334
32155,592
32156,170
32157,581
32158,1035
32159,295
32160,235
32161,419
32162,119
32163,411
32164,731
32165,207
32166,203
32167,364
32168,102
32169,356
32170,629
32171,180
32172,334
32173,592
32174,170
32175,581
32176,1035
32177,295
32178,235
32179,419
32180,119
32181,411
32182,731
32183,207
32184,203
32185,364
32186,102
32187,356
32188,629
32189,180
32190,334
32191,592
32192,170
32193,581
32194,1035
32195,295
32196,235
32197,419
32198,119
32199,411
32200,731
32201,207
32202,203
32203,364
32204,102
32205,356
32206,629
32207,180
32208,334
32209,592
32210,170
32211,581
32212,1035
32213,295
32214,235
32215,419
32216,119
32217,411
32218,731
32219,207
32220,203
32221,364
32222,102
32223,356
32224,629
32225,180
32226,334
32227,592
32228,170
32229,581
32230,1035
32231,295
32232,235
32233,419
32234,119
32235,411
32236,731
32237,207
32238,203
32239,364
32240,102
32241,356
32242,629
32243,180
32244,334
32245,592
32246,170
32247,581
32248,1035
32249,295
32250,235
32251,419
32252,119
32253,411
32254,731
32255,207
32256,203
32257,364
32258,102
32259,356
32260,629
32261,180
32262,334
32263,592
32264,170
32265,581
32266,1035
32267,295
32268,235
32269,419
32270,119
32271,411
32272,731
32273,207
32274,203
32275,364
32276,102
32277,356
32278,629
32279,180
32280,334
32281,592
32282,170
32283,581
32284,1035
32285,295
32286,235
32287,419
32288,119
32289,411
32290,731
32291,207
32292,203
32293,364
32294,102
32295,356
32296,629
32297,180
32298,334
32299,592
32300,170
32301,581
32302,1035
32303,295
32304,235
32305,419
32306,119
32307,411
32308,731
32309,207
32310,203
32311,364
32312,102
32313,356
32314,629
32315,180
32316,334
32317,592
32318,170
32319,581
32320,1035
32321,295
32322,235
32323,419
32324,119
32325,411
32326,731
32327,207
32328,203
32329,364
32330,102
32331,356
32332,629
32333,180
32334,334
32335,592
32336,170
32337,581
32338,1035
32339,295
32340,235
32341,419
32342,119
32343,411
32344,731
32345,207
32346,203
32347,364
32348,102
32349,356
32350,629
32351,180
32352,334
32353,592
32354,170
32355,581
32356,1035
32357,295
32358,235
32359,419
32360,119
32361,411
32362,731
32363,207
32364,203
32365,364
32366,102
32367,356
32368,629
32369,180
32370,334
32371,592
32372,170
32373,581
32374,1035
32375,295
32376,235
32377,419
32378,119
32379,411
32380,731
32381,207
32382,203
32383,364
32384,102
32385,356
32386,629
32387,180
32388,334
32389,592
32390,170
32391,581
32392,1035
32393,295
32394,235
32395,419
32396,119
32397,411
32398,731
32399,207
32400,203
32401,364
32402,102
32403,356
32404,629
32405,180
32406,334
32407,592
32408,170
32409,581
32410,1035
32411,295
32412,235
32413,419
32414,119
32415,411
32416,731
32417,207
32418,203
32419,364
32420,102
32421,356
32422,629
32423,180
32424,334
32425,592
32426,170
32427,581
32428,1035
32429,295
32430,235
32431,419
32432,119
32433,411
32434,731
32435,207
32436,203
32437,364
32438,102
32439,356
32440,629
32441,180
32442,334
32443,592
32444,170
32445,581
32446,1035
32447,295
32448,235
32449,419
32450,119
32451,411
32452,731
32453,207
32454,203
32455,364
32456,102
32457,356
32458,629
32459,180
32460,334
32461,592
32462,170
32463,581
32464,1035
32465,295
32466,235
32467,419
32468,119
32469,411
32470,731
32471,207
32472,203
32473,364
32474,102
32475,356
32476,629
32477,180
32478,334
32479,592
32480,170
32481,581
32482,1035
32483,295
32484,235
32485,419
32486,119
32487,411
32488,731
32489,207
32490,203
32491,364
32492,102
32493,356
32494,629
32495,180
32496,334
32497,592
32498,170
32499,581
32500,1035
32501,295
32502,235
32503,419
32504,119
32505,411
32506,731
32507,207
32508,203
32509,364
32510,102
32511,356
32512,629
32513,180
32514,334
32515,592
32516,170
32517,581
32518,1035
32519,295
32520,235
32521,419
32522,119
32523,411
32524,731
32525,207
32526,203
32527,364
32528,102
32529,356
32530,629
32531,180
32532,334
32533,592
32534,170
32535,581
32536,1035
32537,295
32538,235
32539,419
32540,119
32541,411
32542,731
32543,207
32544,203
32545,364
32546,102
32547,356
32548,629
32549,180
32550,334
32551,592
32552,170
32553,581
32554,1035
32555,295
32556,235
32557,419
32558,119
32559,411
32560,731
32561,207
32562,203
32563,364
32564,102
32565,356
32566,629
32567,180
32568,334
32569,592
32570,170
32571,581
32572,1035
32573,295
32574,235
32575,419
32576,119
32577,411
32578,731
32579,207
32580,203
32581,364
32582,102
32583,356
32584,629
32585,180
32586,334
32587,592
32588,170
32589,581
32590,1035
32591,295
32592,235
32593,419
32594,119
32595,411
32596,731
32597,207
32598,203
32599,364
32600,102
32601,356
32602,629
32603,180
32604,334
32605,592
32606,170
32607,581
32608,1035
32609,295
32610,235
32611,419
32612,119
32613,411
32614,731
32615,207
32616,203
32617,364
32618,102
32619,356
32620,629
32621,180
32622,334
32623,592
32624,170
32625,581
32626,1035
32627,295
32628,235
32629,419
32630,119
32631,411
32632,731
32633,207
32634,203
32635,364
32636,102
32637,356
32638,629
32639,180
32640,334
32641,592
32642,170
32643,581
32644,1035
32645,295
32646,235
32647,419
32648,119
32649,411
32650,731
32651,207
32652,203
32653,364
32654,102
32655,356
32656,629
32657,180
32658,334
32659,592
32660,170
32661,581
32662,1035
32663,295
32664,235
32665,419
32666,119
32667,411
32668,731
32669,207
32670,203
32671,364
32672,102
32673,356
32674,629
32675,180
32676,334
32677,592
32678,170
32679,581
32680,1035
32681,295
32682,235
32683,419
32684,119
32685,411
32686,731
32687,207
32688,203
32689,364
32690,102
32691,356
32692,629
32693,180
32694,334
32695,592
32696,170
32697,581
32698,1035
32699,295
32700,235
32701,419
32702,119
32703,411
32704,731
32705,207
32706,203
32707,364
32708,102
32709,356
32710,629
32711,180
32712,334
32713,592
32714,170
32715,581
32716,1035
32717,295
32718,235
32719,419
32720,119
32721,411
32722,731
32723,207
32724,203
32725,364
32726,102
32727,356
32728,629
32729,180
32730,334
32731,592
32732,170
32733,581
32734,1035
32735,295
32736,235
32737,419
32738,119
32739,411
32740,731
32741,207
32742,203
32743,364
32744,102
32745,356
32746,629
32747,180
32748,334
32749,592
32750,170
32751,581
32752,1035
32753,295
32754,235
32755,419
32756,119
32757,411
32758,731
32759,207
32760,203
32761,364
32762,102
32763,356
32764,629
32765,180
32766,334
32767,592
32768,170
32769,581
32770,1035
32771,295
32772,235
32773,419
32774,119
32775,411
32776,731
32777,207
32778,203
32779,364
32780,102
32781,356
32782,629
32783,180
32784,334
32785,592
32786,170
32787,581
32788,1035
32789,295
32790,235
32791,419
32792,119
32793,411
32794,731
32795,207
32796,203
32797,364
32798,102
32799,356
32800,629
32801,180
32802,334
32803,592
32804,170
32805,581
32806,1035
32807,295
32808,235
32809,419
32810,119
32811,411
32812,731
32813,207
32814,203
32815,364
32816,102
32817,356
32818,629
32819,180
32820,334
32821,592
32822,170
32823,581
32824,1035
32825,295
32826,235
32827,419
32828,119
32829,411
32830,731
32831,207
32832,203
32833,364
32834,102
32835,356
32836,629
32837,180
32838,334
32839,592
32840,170
32841,581
32842,1035
32843,295
32844,235
32845,419
32846,119
32847,411
32848,731
32849,207
32850,203
32851,364
32852,102
32853,356
32854,629
32855,180
32856,334
32857,592
32858,170
32859,581
32860,1035
32861,295
32862,235
32863,419
32864,119
32865,411
32866,731
32867,207
